시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
평택시,평택여중사거리,PyeongTaek Girl's Middle School Sageori,214000734,15794,노변정류장,경기도 평택시,경기도 평택시 비전동,36.9920667000,127.1017333000
평택시,평택역.AKPLAZA,"Pyeongtaek Station, AK Plaza",214000630,15709,노변정류장,경기도 평택시,경기도 평택시 평택동,36.9924333000,127.0867000000
평택시,평택역.AKPLAZA,"Pyeongtaek Station, AK Plaza",214001436,48453,노변정류장,경기도 평택시,경기도 평택시 평택동,36.9918667000,127.0863500000
평택시,평택역.AKPLAZA,"Pyeongtaek Station, AK Plaza",214000638,15708,노변정류장,경기도 평택시,경기도 평택시 평택동,36.9927667000,127.0870500000
평택시,평택역.AKPLAZA,"Pyeongtaek Station, AK Plaza",214000596,15699,노변정류장,경기도 평택시,경기도 평택시 평택동,36.9916833000,127.0865667000
평택시,평택역.AKPLAZA,"Pyeongtaek Station, AKPLAZA",214000628,15698,노변정류장,경기도 평택시,경기도 평택시 평택동,36.9927333000,127.0859667000
평택시,평택역서부역,Pyeongtaek Station West,214001453,48462,노변정류장,경기도 평택시,경기도 평택시 평택동,36.9900333000,127.0839667000
평택시,평택역서부역,Pyeongtaek Station West,214001454,48455,노변정류장,경기도 평택시,경기도 평택시 평택동,36.9898667000,127.0840500000
평택시,평택요양원,Pyeongtaek Seniors Healthcare Center,214001958,15846,노변정류장,경기도 평택시,경기도 평택시 청북면,37.0399167000,126.9486500000
평택시,평택요양원,Pyeongtaek Seniors Healthcare Center,214001959,15853,노변정류장,경기도 평택시,경기도 평택시 청북면,37.0398167000,126.9484667000
평택시,평택우체국,Pyeongtaek Post Office,214000816,15726,노변정류장,경기도 평택시,경기도 평택시 평택동,36.9944167000,127.0888500000
평택시,평택장례문화원,Pyeongtaek Funeral Cultural Center,214001512,48510,노변정류장,경기도 평택시,경기도 평택시 군문동,36.9816667000,127.0923500000
평택시,평택장례문화원,Pyeongtaek Funeral Cultural Center,214001506,48512,노변정류장,경기도 평택시,경기도 평택시 군문동,36.9817667000,127.0925833000
평택시,평택종합물류센터,Pyeongtaek Logistics Center,214001399,48440,노변정류장,경기도 평택시,경기도 평택시 칠괴동,37.0391833000,127.0978333000
평택시,평택종합물류센터,Pyeongtaek Logistics Center,214001398,48441,노변정류장,경기도 평택시,경기도 평택시 도일동,37.0381500000,127.0978833000
평택시,평택중학교,Pyeongtaek Middle School,214000553,15757,노변정류장,경기도 평택시,경기도 평택시 비전동,36.9993000000,127.0939500000
평택시,평택지방해양수산청,Manho 5-ri,214000866,15026,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9619833000,126.8455167000
평택시,평택지제역,Jije Station ,214002018,48880,노변정류장,경기도 평택시,경기도 평택시 지제동,37.0186167000,127.0708833000
평택시,평택지제역,Jije Station,214000604,48130,노변정류장,경기도 평택시,경기도 평택시 지제동,37.0183833000,127.0717000000
평택시,평택지제역,Jije Station ,214000622,15615,노변정류장,경기도 평택시,경기도 평택시 지제동,37.0194833000,127.0719833000
평택시,평택직할세관(경유),,277101783,,,,,36.9600000000,126.8512167000
평택시,평택터미널,Pyeongtaek Terminal ,214000595,48131,노변정류장,경기도 평택시,경기도 평택시 평택동,36.9900333000,127.0882833000
평택시,평택터미널,Pyeongtaek Terminal ,214000641,15722,노변정류장,경기도 평택시,경기도 평택시 평택동,36.9910500000,127.0885500000
평택시,평택터미널,Pyeongtaek Terminal ,214000640,15723,노변정류장,경기도 평택시,경기도 평택시 평택동,36.9908667000,127.0887000000
평택시,평택터미널(경유),,277102647,,,,,36.9820167000,127.0947667000
평택시,평택패션상설타운,Pyeongtaek Fashion Discount Town ,214000606,15608,노변정류장,경기도 평택시,,37.0341333000,127.0701167000
평택시,평택항(경유),,277101902,,,,,36.9627667000,126.8440833000
평택시,평택항.국제여객터미널,"Pyeongtaek Port, International Passenger Terminal ",214001354,48404,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9584833000,126.8467667000
평택시,평택항.국제여객터미널,"Pyeongtaekhang Port, International Passenger Terminal ",214001314,48403,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9585833000,126.8470167000
평택시,평택항만물류창고,Pyeongtaek Port Corporation ,214001313,48393,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9646333000,126.8473000000
평택시,평택항호텔,Pyeongtaekhang Hotel ,214001544,48599,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9760000000,126.8423500000
평택시,평택항호텔,Pyeongtaekhang Hotel ,214001545,48556,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9761833000,126.8417833000
평택시,평택호관광단지,Asanman Bus Terminal ,214000859,15109,노변정류장,경기도 평택시,,36.9152667000,126.9078500000
평택시,평택호예술관,Pyeongtaekho Arts Center,214001554,48632,노변정류장,경기도 평택시,경기도 평택시 현덕면,36.9208833000,126.9220833000
평택시,평택홍보관,Pyeongtaek Promotion Center,214000054,48095,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9689500000,126.8474667000
평택시,평택홍보관,Pyeongtaek Promotion Center,214001562,48600,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9686000000,126.8474667000
평택시,포승농협,Poseung Nonghyup,214000233,15071,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9845667000,126.8847167000
평택시,포승모아아파트,Poseung MoA Apartment ,214001310,48391,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9865667000,126.8485333000
평택시,포승우체국,Poseung Post Office ,214001515,48515,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9808167000,126.8796000000
평택시,포승우체국,Poseung Post Office,214001514,48516,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9813500000,126.8799333000
평택시,포승읍사무소,Poseung-eup Office,214000217,15070,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9840167000,126.8840833000
평택시,포승중앙교회입구,Poseung Central Prebyterian Church ,214001214,15099,노변정류장,경기도 평택시,경기도 평택시 안중읍,36.9938500000,126.9009667000
평택시,포승중앙교회입구,Poseung Central Prebyterian Church ,214000081,15098,노변정류장,경기도 평택시,경기도 평택시 안중읍,36.9939667000,126.9008333000
평택시,푸르지오,,214002028,48890,,,,36.9969000000,127.1182667000
평택시,푸르지오.반도유보라앞,"Prugio Apartment, BandoUbora Apartment ",214001366,15967,노변정류장,경기도 평택시,경기도 평택시 용이동,36.9982000000,127.1447500000
평택시,푸르지오.반도유보라앞,"Prugio Apartment, BandoUbora Apartment ",214001367,15968,노변정류장,경기도 평택시,경기도 평택시 용이동,36.9982833000,127.1450167000
평택시,푸르지오1.2차정문,Siheung Prugio Apartment 1 & 2-cha Main Gate,214001972,15895,노변정류장,경기도 평택시,,36.9981500000,127.1425500000
평택시,푸르지오1.2차정문,Siheung Prugio Apartment 1 & 2-cha Main Gate,214001973,15908,노변정류장,경기도 평택시,,36.9983667000,127.1426167000
평택시,푸르지오1차,,214002027,48889,,,,36.9936833000,127.1204833000
평택시,푸르지오아파트후문,Prugio Apartment Back Gate,214001670,48725,노변정류장,경기도 평택시,경기도 평택시 용이동,36.9991667000,127.1407500000
평택시,푸르지오아파트후문,Prugio Apartment Back Gate,214001671,48726,노변정류장,경기도 평택시,경기도 평택시 용이동,36.9992833000,127.1405833000
평택시,푸른LPG충전소,Pureun LPG Station ,214000168,15770,노변정류장,경기도 평택시,경기도 평택시 가재동,37.0450833000,127.0966333000
평택시,푸른LPG충전소,Pureun LPG Station ,214000790,15769,노변정류장,경기도 평택시,경기도 평택시 가재동,37.0451333000,127.0964167000
평택시,풍림아이원,,214001985,48560,,,,37.0240667000,126.9206333000
평택시,풍림아이원,,214001986,48563,,,,37.0239500000,126.9207000000
평택시,풍림아이원.이지더원,Poonglim I-one Apartment,214001610,48644,노변정류장,경기도 평택시,경기도 평택시 안중읍,37.0229667000,126.9178667000
평택시,풍림아이원.이지더원,Poonglim I-one Apartment ,214001611,48645,노변정류장,경기도 평택시,경기도 평택시 안중읍,37.0228000000,126.9183833000
평택시,하늘목장,Haneul Farm,214001880,48863,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1245667000,127.0985667000
평택시,하늘목장,Haneul Farm,214001879,48862,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1245167000,127.0981833000
평택시,하리,Ha-ri,214001118,48243,노변정류장,경기도 평택시,경기도 평택시 도일동,37.0503167000,127.1077167000
평택시,하리,Ha-ri,214001119,48242,노변정류장,경기도 평택시,경기도 평택시 도일동,37.0483500000,127.1020000000
평택시,하리,Ha-ri,214001117,48244,노변정류장,경기도 평택시,경기도 평택시 도일동,37.0480667000,127.1015667000
평택시,하북2리,Habuk 2-ri,214000291,15453,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1042667000,127.0525167000
평택시,하북2리,Habuk 2-ri ,214001727,15219,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1043500000,127.0525833000
평택시,하북3리,Habuk 3-ri,214001723,15180,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1040167000,127.0568833000
평택시,하북3리,Habuk 3-ri ,214000290,15498,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1039167000,127.0570000000
평택시,하북4리,Habuk 4-ri,214000507,15564,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1132833000,127.0630833000
평택시,하북4리.사리고가,"Habuk 4-ri, Sari Overpass",214000512,15566,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1139167000,127.0635833000
평택시,하북리.진위역,"Habuk-ri, Jinwi Station",214001964,15873,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1088333000,127.0642333000
평택시,하북삼거리,Habuk Samgeori,214001159,15569,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1094500000,127.0638000000
평택시,하북삼거리.진위고입구,Habuk Samgeori ,214001272,15570,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1087667000,127.0635167000
평택시,하북삼거리.진위역,"Habuk Samgeori, Jinwi Station ",214000513,15565,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1091667000,127.0636500000
평택시,하북차고지,Habuk Garage,214001151,15578,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1035167000,127.0643167000
평택시,하북차고지,Habuk Garage,214001275,15576,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1033667000,127.0643167000
평택시,하츠,Haatz,214001933,15705,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1200500000,127.0804500000
평택시,하츠,,214516330,,,,,37.1199000000,127.0802667000
평택시,학현1리,Hakhyeon 1-ri,214001032,48036,노변정류장,경기도 평택시,경기도 평택시 안중읍,37.0008667000,126.9296333000
평택시,학현1리,Hakhyeon 1-ri,214001031,48063,노변정류장,경기도 평택시,경기도 평택시 안중읍,37.0008500000,126.9297500000
평택시,학현2리,Hakhyeon 2-ri,214000238,15115,노변정류장,경기도 평택시,경기도 평택시 안중읍,36.9912833000,126.9111667000
평택시,학현2리,Hakhyeon 2-ri,214000210,15118,노변정류장,경기도 평택시,경기도 평택시 안중읍,36.9908667000,126.9118000000
평택시,학현2리,Hakhyeon 2-ri,214001533,48546,노변정류장,경기도 평택시,경기도 평택시 안중읍,36.9925000000,126.9144000000
평택시,학현2리,Hakhyeon 2-ri,214001534,48547,노변정류장,경기도 평택시,경기도 평택시 안중읍,36.9927833000,126.9141333000
평택시,학현리(경유),,277102072,,,,,37.0044167000,126.9286167000
평택시,한광고교,Hankwang High School ,214000732,15761,노변정류장,경기도 평택시,경기도 평택시 비전동,36.9935500000,127.0943167000
평택시,한국관광고등학교앞,Korea Tourism Senior High School,214001805,48788,노변정류장,경기도 평택시,경기도 평택시 서탄면,37.0715833000,127.0212000000
평택시,한국관광고등학교앞,Korea Tourism Senior High School,214001806,48789,노변정류장,경기도 평택시,경기도 평택시 고덕면,37.0714333000,127.0211500000
평택시,한국단자,"Korea Electric Terminal Co., Ltd. ",214001580,15010,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9711667000,126.8453000000
평택시,한국단자,"Korea Electric Terminal Co., Ltd. ",214001579,48613,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9713167000,126.8456833000
평택시,한국델파이,Delphi Korea,214001656,48709,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9794000000,126.8333667000
평택시,한국복지대학교,Korea National University of Welfare,214001836,48819,노변정류장,경기도 평택시,경기도 평택시 장안동,37.0518833000,127.0956167000
평택시,한국복지대학교입구,Korea National University of Welfare,214001682,48033,노변정류장,경기도 평택시,경기도 평택시 가재동,37.0466667000,127.0976667000
평택시,한국복지대학교입구,Korea National University of Welfare,214001688,48296,노변정류장,경기도 평택시,경기도 평택시 가재동,37.0468000000,127.0981000000
평택시,한국복지대학교정문,Korea National University of Welfare,214001530,48531,노변정류장,경기도 평택시,,37.0515167000,127.0967667000
평택시,한국야쿠르트,Korea Yakult Corporation ,214001902,15422,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1044833000,127.0827167000
평택시,한국야쿠르트,"Korea Yakult Co., Ltd. ",214001903,15423,노변정류장,경기도 평택시,경기도 평택시 진위면,37.1046333000,127.0828167000
평택시,한내들퍼스트뷰,,214001654,48913,,,,37.0240500000,126.9248667000
평택시,한라아파트,Halla Apartment,214001279,15030,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9627500000,126.8509500000
평택시,한라아파트,Halla Apartment,214000864,15031,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9628833000,126.8511167000
평택시,한라파인힐,Halla Pineville,214001215,15096,노변정류장,경기도 평택시,경기도 평택시 포승읍,36.9969667000,126.8985500000
